text,label
"saya suka banget ngedengerin partner saya cerita ataupun nyambat. nanti saya kasih peluk banyakk! kebetulan saya availnya tanggal 18, lumayan dekat lah ya? kalau kamu tertarik, bisa dm ke okay. semoga kita ketemu ya!",3
eh iya jujurr takut ketauan,1
maless org bego dia soalnya,0
"allahumma sholli ala sayyidina muhammad semoga hari ini penuh keberkahan untuk kita semua, pekerjaan dan diperlancar rezekinya semangat pagi",2
"takpe kalau u rasa yakin,teruskan jangan takut",4
"dulu suka doi tuh bisa dibilang ""halah apaan si alesannya receh banget"" tapi yang akhirnya bisa jadi sejauh ini as a kpoper pun karena dia juga lub uuuu bapak kapas",3
ini bangsa yang sedih dan menyedihkan..,5
"yukk, semangat nih",2
lupa banget caranya nangis.. kadang biar nangis gw pancing pake nonton film sedih ttp aja susah.. gmn ini ya takut sistem air mata udh ga bereproduksi lg,5
selamat pagi taehyung. aku mencintaimu. kabarku baik baik saja. apakah kamu sudah makan?,3
"tahajud, dhuha tiap hari aja powernya di aku udah luar biasa nder",4
"tafsir ya... antara kaget dan ngga kaget tapi tetep aja, ngeri boi",1
"adakah apabila takdir ku sampai..allah ambil nyawa ku..akan ramai yang sedih dengan kepemergianku, adakah ramai yang akan mahu mandikan jenazahku..adakah ramai yang akan mengangkat jenazah ku..adakah ramai yang akan mendoakan ku..aku risau..dan kerana risau aku bersedih..",5
tadi pagi kelock yank.. dahlah meskipun udah unlock tetep takut banget jadinya move sekarang aja,1
"buat kamu fans emyu tetap sedih dan jangan semangat ya, aing sering kok ngalamin kek gini di football manager wkwk",5
"kalo abis pup pas pagi pagi tuh enak banget ga sih, perutnya jadi rata & langsing",2
"kalo saya ceritain semua ini ke kamu, saya takut kamu tinggalin lagi. saya gasuka sendiri",1
"gara2 osd ceramah masalah ks, diotak gua terngiang2, kebayang2 ketakutan yg slama ini gua simpen sendiri. gimana klo nanti gua digituin? gua balik ke ortu? sedangkan bpk gua pelaku, emak gua korban yg bikin sedih trauma2 masa kecil masih membekas jd bikin",1
kebawa emosi,0
"dulu di medsos saya baca, banyak yg komen psi itu dipelesetkan dng kepanjangan partai sampah indonesia.dan saya sangat sedih mendengarnya.tapi sekarang saya baru mulai mempercayai akan hal itu..terlebih sekarang setelah mengetahui kwalitas pimpinannya spt ini",5
huta suka banget robekin celana sih,3
"47. hi, pasti lagi nyari jasa un-sus un-lock ya? bisa ke yap | unlock all case 5k / acc | unlock umur 7k / acc | unsus biasa 10k / acc payment dilakukan di akhir a¼ close uns permanen semi perm",4
sbenarnya panik juga sih,1
gk sihh. biasa aja,4
gpp gw emosi aja sama lu.,0
"yg nanya aja lewat tpi yg biasa kaga, ngapasie",4
"aga emosi pengen datengin ksy terus tanyain ""elo udah punya pacar beneran ga si? emosi banget, suka tmi ke anak yang ngecrush in elo, gelud kita yokk"" ayo lanjut lagi pengen marah2 tapi gada hal yang mau ku marahin",0
aduh benci ah last2 minit xnak hantar.,0
gatau tp aku suka banget sama anak itu,3
sempet sedih juga pas denger tahun kmrn kq minus dikit pendapatannya (kayanya grgr kingdom juga sih ini) semoga tahun ini bisa berlipatlipat gandaa,5
hebat mantap luar biasa!!!,2
"suka banget sama chemistry younghyun, tapi adegan bdsm nya masi terlalu dasar si buat 18+ :') dialognya kurang sreg juga samaku, cuma ya secara keseluruhan bagus-bagus aja",3
sedih hati syafakillah my fav girl. cepat2 positive cantik n chumils jehh!! see you soon.,5
tau apa yg buat gue marah? lg baca au tbtb ke out sendiri,0
"aku marah sama kamu bukan berarti aku galak, tapi aku menegur kesalahan kamu dan ingin kamu berubah lebih baik.",3
ternyata ngekos sendirian ga seenak yg aku bayangkan mending ada temen kamarnya jadi enak ada temen ngobrol,5
yey ada kabar baik pagi ini. love you jiminie,2
", hi pagi kakkamu udah sarapan belum?kalau belum cepet sarapan ya? jaga kesehatan dan istirahat yang cukup juga!! aku bingung mau ngetik apa lagi intinya aku cuman mau bilang kakak semangat terus yaa !! banyak yang sayang,",2
"makin kesini ya makin yaudahlah ya serah deh mau gmna pokonya kalau udh dibuat kcewa ya lepasin ,ga dendam cuma ya udah gtu aja ,jdi cukup tau aja lah ,intinya ga bisa sama orang yg ga bsa nghargaiin orng lain,,",0
bingung takut panik,1
"ada 1 orang cewek.. ngomongnya halus banget, gapernah ngomong kasar, gapernah marah, sekarang dia jadi sister di gereja katolik",4
enak banget buat aku yang suka klepon trus cinta mati sama eskrim,3
kok dia mau ngedads bodoh sih pake kasih uname akun itu? agak bodoh ya wkwk trus abis itu lu apain anaknya wack? kaga lu sidah isbat anaknya?,4
"sama lah juga, cerita sedih hutang negara 1 trillion, rakyat siap menderma dalam tabung harapan, alih-alih kau meeting minum gloria jean's, minum evian. benda bebal ni menyebabkan ph tumbang dalam prk dan prn. marhean kepala hangguk.",4
aku sedih eh tapi kok kamu udah bangun,5
iya ni tvn kan suka memancing emosi penonton,0
"bagiku,juara itu posisi dimna ada rasa puas yg mndtngkan kebahagiaan untk aku,mkhlk sekitar,tentu juga tuhan.smpai2 tuhan&makhluk bahagia akan lahirnya aku cnth kecil semut yg bahagia krn aku mmbrinya sbutir gula h",4
wes kesel + kecewa,0
"cewek itu suka berpura-pura dan menutupi semua masalahnya, karena dia gak mau ngerepotin dan bikin khawatir orang yang dia sayang.",3
"gue juga lagi sebel sm keluarga, tapi liat u aku ngerasa kek masalahku gaada apa2nya dibanding kamu aku ngerasa malu:( buat kamu semangat ya kalo mau temen buat something talk boleh kok yuk dm an",2
"sebagian wanita suka banget dg kalimat yg diucapkan oleh pasangannya. salah satu kalimat itu adalah "" yank, sini aku checkout kan sopimu""",3
"dengerin kata abang , dulu abang umur 19 tahun bisa dapet piala fa. kalo ade gagal gpp semangat perjalanan masih panjang tapi abang pesen jangan kaya si kayu ijo itu yak!!",4
"nah ini yg gw ksl gw si b aja lah liat si bright sm tu soalnya kek phinong bet tpi yg gw benci klo kek gt suka ngelunjak anjr fans nya mn ngejelek""in iwin lgi trs pasti udh kek berasa real bet pdhl cmn fanservice",0
semangat abang,2
semangat kyoo,2
lagi suka banget sama foto bang jhope yg ini tysm for ga & wish me luck,3
"kasusnya akan muter2 begitu saja, karena merekalah yang megang kendali saat ini.",4
mau dong mutualan beb.. akun baru netes masih sepi bgt :(,5
bukan siapa2 tapi merasa prihatin saja sebagai sesama anak bangsa,4
bangsat,0
aku takut nak baca thread ni. aku yg belum pregnant pun dah takut,1
"gua bangun-bangun jam 6:45, panik bat anjir. udah siap-siap mau ngga mandi kesekolah, eh ternyata hari ini libur gegara guru ada yang meninggal. bangsat emang. udah panik bat anjir",0
lebih ke bego kalo ak,4
"pas sange, pingin ngelakuin itu sama seseorang tapi takut..",1
"sore - sore harusnya bisa tenang ini malah deg""an gegara dikagetin gk jelas",1
menghindari perzinahan kok poligami sih tolol banget goblokkkkk. makanya titit nya gausah gatel liat perempuan tetangga.,0
keringet itu reaksi tubuh yang normal dan gak bisa kita kontrol ini peraturan nyusahin banget terutama buat orang yang gampang keringetan kayak aku. lagi duduk diem aja suka keringetan. makanya pas istirahat banyak yang lebih milih duduk diem aja biar gak keringetan wkwk,4
jangan panggil tukang. panggil saja sayang,3
ini sebenarnya pak richi ada rasa sama ibel tapi takut,1
bersabarlah wahai hati tatkala ada orang membencimu.sesunguhnya manusia tidak pernah puas mencari kelemahan diri masing-masing :'),4
konyol og.. ngajak 'panas-panas'-an neng grup chat.. ketemu langsung laah gontok-gontok-an ketok moto sekalian.. tapi bar kui beres ga ono dendam/rasan-rasan.,0
"tl twt sepi bngett, kalian pada di fb semua yhh?",5
kd sedih si cuma pusing ja pang,5
balas dendam terbaik adalah menjadikan dirimu lebih baik. - ali bin abi thalib,4
jenis takut penyapu tuu,4
pas bangun langsung kaget..,1
"aa makasii, lu juga semangat yaa",2
"engga, masih kaya biasa",4
kmrn kepalaku pusing trs badan greges jd tidur saja pilihanku. apakah sudah makan sblm itu?,4
sumpah anjrit ngerjain revisian tuh kenapa berat banget siihh males nya ituloh. kek paling beraat banget suka heran sama diri sendiri,0
"gua emang orangnya suka becanda, tapi bukan berarti ga bisa serius. please be smart, ga semuanya bisa lo candain. jangan biasain bikin orang risih dengan sikap lo, jadi sekarang gua minta tolong please lo semua uncrush gua tolong banget. gua ga nyaman sori",0
"kenapa ya gue sering banget punya pikiran yang kontras kalau lagi sedih wkwkkw gue selalu nyalahin orang kalau gue sedih, tapi pas udah gak sedih i feel like i wantto cherish them",4
aku suka kopi yg mmg tanpa gula atau hanya sedikit gula. cuma kalo terlalu kentel berasa banget kan ampasnya,4
"heh salah upload, malu",1
"summit adalah konferensi untuk pengembang, peneliti, dan pembuat yang membangun summit akan menjadi kesempatan luar biasa untuk belajar dan terhubung dengan para pemimpin puncak di space",4
"ingat mereka tetap akan menjadi orang baik. mungkin saat kamu dibuat hancur oleh mereka, mereka sedang tidak tau apa yang mereka perbuat. tuhan saja selalu memberikan pengampunan untuk kita manusia. masa kita sesama mamusia tidak bisa saling mengampuni.",4
haii apa kabar gembira pertama kali twitter,2
kak kaia gemes banget t____t iyah!! yang suka genitin anak orang terus kalo foto manyun2 bebek -3- beginj,3
"woo, semangat jalani harii!! hv a sweet saturday",2
"bingung banget si, kaget..tapi mari kita hadapi dengan percaya diri dan dengan gayamu sendiri saf, semangat!",2
"dulu waktu smp saya jengkel banget sama ibu saya, mau pergi naik bus dari jombang ke bojonegoro (jawa timur) pake dianterin ke terminal bus. padahal pinginnya naik angkot saja.",0
ngga enak badan,5
"piw hai sender sini sama kala ganteng wkwk avail hari ini dan bisa req ava jugaa plus bisa provide nsfw mau imagine atay dirty talk baik frontal ataupun non frontal bisa kok jadi kamu tinggal mau req yang mana silahkaan , aku juga tipikal pacaran itu suka banget bawel",3
"suka tapi dipendam. ya, gue banget :')",5
"aku bukannya nda suka sih tp ngga bisaa, karena punya alergi rhinitis dan kt dokter kalau bisa di kamar jangan ada terlalu banyak barang biar nda memperparah, jd wkt itu siklusnya beli - baca - jual/kasih orang. untungnya sekarang udah ada e-reader puji tuhan!",2
di ft galak2 bgt diteriak2in sm kating di sini saking baiknya sblm mulai apa2 ditanya dulu apa kabar semalem tidur jam brp sm katingnya,4
"taurus lo tuh kadang egois bgt, keras kepala juga, suka memendam. kalau udah ngerasa nyaman susah lepasnya, tukang julid, trus lu klu loyal coba ngasih batasan jg dong",3
"sebelum reply ada baiknya mengerti dengan arti homebase dll, mas. daripada terlihat bodoh. ambil contoh, persija dari jakarta, sleman dari yogjakarta, apakah keduanya pernah bermain di rumahnya sendiri?",4
"aku senang, jangan ganggu mood bahagiaku",2
"thanks for the ga min! aku suka a qiao soalnya dia soft, baik banget kayak malaikat ga ngerti lagi",3
huhuu suka banget bangettt sama konsep cb taeyeon kali ini,3
"dok hari ini sendiri ya, perawat gigi nya libur lah pantes kok jm segini masi sepi",4
winner $200 aamiin pede aja dulu. biar ga keliatan menyedihkan. pickaw masih sepi senyap dari minggu lalu,4
"gue kira di menfess sblmnya lu mau ngejokes trnyata bego beneran wkwk lo ga tau definisi ˜adik ™ atau gimana? semua org nyebut saudara kandang yg lebih mudanya ya ˜adik ™, ga usah nyuruh2 org buat ngaku deh, lo doang yg mikir bgtu bego! ga jelas lo",0
"udah dong! sekarang akunku aman banget, tapi kadang masih suka takut kalau ngetweet tiba tiba gak bisa kekirim. : c tapi kayaknya itumah sinyal. anyway, semangat untuk hari ini!",2
kalau dia lgi marah omongannya pedas banget suka banting barang apa pun yg ada didekatnya,1
sir baik tak kena balik panggung mimpi ngeri..kuang kuang kuang..,1
selamat pagi juga teh gimana kabar dipagi ini semoga tuhan memberikan kesehatan dan dilimpahkan rejeqi nya,4
both aje dah agar kau puas dan bahagia t__t,5
"[fakta melody] melody suka menanam pohon, maka dari itu dia ambil jurusan pertanian, biar bisa menanam benih cinta gue ke dia",3
"yang tak suka kesukaan masing-masing,",4
"degdegan banget hari ini ya ampun.. semoga lancar,,sinyal bisa kerjasama ya please.. tabletku jgn suka tiba2 no connection ya! salam sehat waras semuanya",1
"prioritas utama gue skrg kazuha sih, mana dia kgk ada kabar",4
"hai, apa kabar ? ak harap km baik baik saja disana",4
embun pagi . selamat pagi mentari . jangan kau kotori dengan emosi . jangan kau nodai dengan iri dengki .,4
"gara-gara f4 thai gw jadi suka dew sama win, mereka tuh ganteng banget skjsjskaksks.",3
ngeri,1
"rumit, kata pertama yg terlintas di kepala tiap ada karya oriol paulo yg keluar. krn kali ini series, kegilaannya lebih parah dari biasa dgn durasi yg lebih panjang dari kebanyakan film yg dia buat sebelumnya.",4
takut tuhan kalo gue,1
"lo sengaja ya milih guee?! okee jea tu baik bgtt, aneh juga tapii ahaha salting mulu kerjaannya abis tu ngilang. lo bego bgt pas naksir orang, lebih bego dr pd gue pokoknya. bawel bgt anaknya, ga bisa diem. seruu rame bgt pas space triak2 muluu. otw kcb ni boss iloyoo jea",3
baca di mf ini deh nder udh bnyk yg kasih review soalnya. tpi klo kmu suka drama ringan & fresh.. cocok sih.,2
"hehehe..kalau aku kasian ke diri sendiri karena kelemahan dan kekurangan-kekurangan yg aku punya jujur aja aku membenci hal itu, aku benci kelemahan dan kekurangan-kekuranganku banyak hal-hal yg gk bisa kulakukan karena hal itu doakan aku semoga bisa jadi lebih baik",5
"terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air, tapi kenapa aku yg kena marah padahal aku reflek teriak karna kaget",5
"antigen di stasiun, 35k, was wes wos 5 menit (kalo sepi)",4
ayam penyet sambel ijo kak. enak sih. tp nguantri banget,4
gk tau mau sedih apa seneng,4
"bener banget hampir 10 taun jadi exol gw ga pernah bosen sama karya exo dan emang sebagus itu lagunya secara grup sub unit ataupun solo gw suka dngerin grup lain tapi cuma exo yang bener"" gw ikutin satu""nya yg gw dengerin b-side nya dan beli album nya loveee exooo",3
srs benci giler dgn org yg tak sabar n tak hormat cuti org.,0
semangat good luck,2
katapat 14 4/6 sekali lagi melakukan kesilapan yang sama. hampir saja terciduk! tak tahu mengapakah ini terjadi buat diriku!,4
maksutnya kenapa sedih.,4
oalahh jadi elu yang suka kentut diem diem?? mana bau banget lagi njink,0
tolol bgt asu,0
faq : apakah artinya selfpublishing - print on demand? print on demand adalah sistem yang digunakan oleh artinya kami mencetak buku hanya berdasarkan pesanan saja,4
saya setuju dengan segala statmentmu tadi hanya saja khusus indonesia untuk diiplementasikan seperti itu amatlah berat. bahkan pemerintah pun jika ingin bikin kebijakan seperti ini agak sulit karena bakal banyak pertentangan dari kaum maha suci baik verbal maupun fisik nantinya,4
takut banged loch(abaikan muka),1
baru seminggu vegie kangen banget dah makan ayam goyeng. terakhir makan ayam di kereta beli ayam mekdi yg spicy di st gambir maem bareng ayang nyuapin ayang padahal dia gak terlalu suka ayam tapi karna w mau mekdi doi mau gak mau ikut makan. sekarang dia seneng w gak makan ayam.,3
sejak kapan masyarakat mau dilibatkan..sesama anggota dpr saja tidak boleh dan tidak mau dilibatkan oleh beliau apalagi cuma masyarakat.apa udah pikun mic dimatikan supaya orang lain tidak terlibat..,4
bisa bisanya semalem mimpiin gwinam takut bgt,1
iya kalo udah biasa kek gitu win makanya hrs dibiasain dr kecil deh,4
"ga semua bule sih, selama mereka kenal sm lokal indonesian, pasti sama sama langit di pijak bumi di junjung, jdinget si boting am iyev.. apa kabar ya",4
kabar bahagia banget pagi ini,2
mbesuk yen kowe uwis ora krungu kabarku ngapuranen aku wis tau ngarepke kowe,4
psi walau di benci tapi mengalami kenaikkan elektabilitas. mungkin krn progres nya terlihat jelas oleh publik.,4
bilangnya realistis butuh duit sbnrnya lebih ke oke gw cari yg banyak duit gt ga si org materialistis tuh. iinget segalanya butuh uang tapi uang bukan segalanya. agak emosi emg sis kalo sok sok realistis tp trnyata materialistis,0
sedih bgt bgt ah bias gw!! denise,5
"anak cewe sendirii, takut kenapa napaa kali. sy pun tak tahu",1
"jangan khawatir boy, gw juga gagal pinalti tadi kok. apalagi ini cuma kompetisi haha hihi piala fa aja, santai boy.. kata babang ronaldo.",2
semangat terus pejuang receh di pasar,2
"hmm.. aku rasa, sekarang aku lebih baik baik saja daripada kemarin. nggak papa.",4
"koyok e dendam deh nih kocheng, grgr mau subuh tak kancing i lawang",1
"somehow agak ragu kalau dibilang yg dicari 'talent' karena pada dasarnya yg diliat ada dua = visual sama talent tapi wajar sih namanya jg showbiz. indo aja begitu, gimana korea.. cukup menyedihkan",5
halo barang x sedang cari partner 3s. saya 23th tinggal d jakarta. privasi aman. mr.p big long. dijamin wife tidak kecewa .,4
"kalo pasangannya tau, bakal marah nggak ya?",0
selamat pagi untuk jiwa jiwaa yang sepi,4
"karena di otaknya dia pen balas dendam, akhirnya sarafnya masih berfungsi buat jadi half zombie",4
